date,session_key,meeting_key,pit_duration,lap_number,lane_duration,stop_duration,driver_number,source_closure_retrieved_utc
2026-03-13T07:30:03.471000+00:00,11236,1280,,1,,,77,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:10.065000+00:00,11236,1280,,1,,,6,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:17.746000+00:00,11236,1280,,1,,,3,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:25.659000+00:00,11236,1280,,1,,,27,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:31.427000+00:00,11236,1280,,1,,,5,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:35.833000+00:00,11236,1280,,1,,,31,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:39.895000+00:00,11236,1280,,1,,,87,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:43.255000+00:00,11236,1280,,1,,,18,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:53.261000+00:00,11236,1280,,1,,,30,2026-09-25T20:34:16.703764Z
2026-03-13T07:30:57.493000+00:00,11236,1280,,1,,,41,2026-09-25T20:34:16.703764Z
2026-03-13T07:31:02.441000+00:00,11236,1280,,1,,,16,2026-09-25T20:34:16.703764Z
2026-03-13T07:31:23.968000+00:00,11236,1280,,1,,,44,2026-09-25T20:34:16.703764Z
2026-03-13T07:31:29.351000+00:00,11236,1280,,1,,,81,2026-09-25T20:34:16.703764Z
2026-03-13T07:31:44.586000+00:00,11236,1280,,1,,,1,2026-09-25T20:34:16.703764Z
2026-03-13T07:32:58.933000+00:00,11236,1280,,1,,,10,2026-09-25T20:34:16.703764Z
2026-03-13T07:33:00.841000+00:00,11236,1280,,1,,,43,2026-09-25T20:34:16.703764Z
2026-03-13T07:33:17.842000+00:00,11236,1280,,1,,,55,2026-09-25T20:34:16.703764Z
2026-03-13T07:33:27.139000+00:00,11236,1280,,1,,,23,2026-09-25T20:34:16.703764Z
2026-03-13T07:33:37.702000+00:00,11236,1280,,1,,,12,2026-09-25T20:34:16.703764Z
2026-03-13T07:33:46.124000+00:00,11236,1280,,1,,,63,2026-09-25T20:34:16.703764Z
2026-03-13T07:34:23.758000+00:00,11236,1280,,1,,,14,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:16.001000+00:00,11236,1280,270.0,9,270.0,,27,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:17.940000+00:00,11236,1280,619.4,5,619.4,,81,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:24.141000+00:00,11236,1280,622.0,5,622.0,,1,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:31.792000+00:00,11236,1280,271.4,9,271.4,,5,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:36.675000+00:00,11236,1280,363.6,8,363.6,,87,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:41.071000+00:00,11236,1280,333.7,7,333.7,,10,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:49.349000+00:00,11236,1280,340.7,7,340.7,,43,2026-09-25T20:34:16.703764Z
2026-03-13T07:49:57.351000+00:00,11236,1280,417.2,8,417.2,,6,2026-09-25T20:34:16.703764Z
2026-03-13T07:50:11.096000+00:00,11236,1280,424.7,8,424.7,,3,2026-09-25T20:34:16.703764Z
2026-03-13T07:50:19.243000+00:00,11236,1280,396.3,8,396.3,,41,2026-09-25T20:34:16.703764Z
2026-03-13T07:50:26.648000+00:00,11236,1280,407.6,8,407.6,,30,2026-09-25T20:34:16.703764Z
2026-03-13T07:50:32.151000+00:00,11236,1280,420.3,8,420.3,,31,2026-09-25T20:34:16.703764Z
2026-03-13T07:50:44.679000+00:00,11236,1280,407.3,8,407.3,,16,2026-09-25T20:34:16.703764Z
2026-03-13T07:50:54.102000+00:00,11236,1280,603.5,6,603.5,,44,2026-09-25T20:34:16.703764Z
2026-03-13T07:51:10.872000+00:00,11236,1280,713.1,4,713.1,,12,2026-09-25T20:34:16.703764Z
2026-03-13T07:51:24.233000+00:00,11236,1280,727.5,4,727.5,,63,2026-09-25T20:34:16.703764Z
2026-03-13T07:58:44.003000+00:00,11236,1280,156.1,11,156.1,,16,2026-09-25T20:34:16.703764Z
2026-03-13T08:06:28.551000+00:00,11236,1280,367.1,9,367.1,,12,2026-09-25T20:34:16.703764Z
2026-03-13T08:06:37.080000+00:00,11236,1280,355.2,9,355.2,,63,2026-09-25T20:34:16.703764Z
2026-03-13T08:06:42.755000+00:00,11236,1280,439.3,13,439.3,,3,2026-09-25T20:34:16.703764Z
2026-03-13T08:06:48.641000+00:00,11236,1280,371.5,12,371.5,,16,2026-09-25T20:34:16.703764Z
2026-03-13T08:06:57.481000+00:00,11236,1280,409.1,11,409.1,,44,2026-09-25T20:34:16.703764Z
2026-03-13T08:10:51.003000+00:00,11236,1280,590.8,13,590.8,,10,2026-09-25T20:34:16.703764Z
2026-03-13T08:10:59.315000+00:00,11236,1280,639.5,11,639.5,,1,2026-09-25T20:34:16.703764Z
2026-03-13T08:11:01.128000+00:00,11236,1280,621.7,14,621.7,,87,2026-09-25T20:34:16.703764Z
2026-03-13T08:11:05.440000+00:00,11236,1280,649.5,11,649.5,,81,2026-09-25T20:34:16.703764Z
2026-03-13T08:11:14.754000+00:00,11236,1280,726.6,13,726.6,,6,2026-09-25T20:34:16.703764Z
2026-03-15T07:06:25.125000+00:00,11245,1280,23.062,1,23.062,2.7,6,2026-09-25T20:35:13.610142Z
2026-03-15T07:19:30.772000+00:00,11245,1280,22.721,9,22.721,2.5,30,2026-09-25T20:35:13.610142Z
2026-03-15T07:19:31.880000+00:00,11245,1280,23.678,9,23.678,3.4,3,2026-09-25T20:35:13.610142Z
2026-03-15T07:19:34.317000+00:00,11245,1280,23.106,9,23.106,3.1,55,2026-09-25T20:35:13.610142Z
2026-03-15T07:20:48.777000+00:00,11245,1280,23.005,10,23.005,2.9,12,2026-09-25T20:35:13.610142Z
2026-03-15T07:20:56.454000+00:00,11245,1280,23.39,10,23.39,3.2,63,2026-09-25T20:35:13.610142Z
2026-03-15T07:20:56.799000+00:00,11245,1280,22.433,10,22.433,2.4,44,2026-09-25T20:35:13.610142Z
2026-03-15T07:21:02.954000+00:00,11245,1280,25.633,10,25.633,3.5,16,2026-09-25T20:35:13.610142Z
2026-03-15T07:21:06.329000+00:00,11245,1280,23.539,10,23.539,2.8,10,2026-09-25T20:35:13.610142Z
2026-03-15T07:21:23.314000+00:00,11245,1280,22.967,10,22.967,,87,2026-09-25T20:35:13.610142Z
2026-03-15T07:21:49.224000+00:00,11245,1280,27.795,10,27.795,7.4,77,2026-09-25T20:35:13.610142Z
2026-03-15T07:22:06.849000+00:00,11245,1280,25.748,10,25.748,5.7,6,2026-09-25T20:35:13.610142Z
2026-03-15T07:24:08.630000+00:00,11245,1280,26.213,11,26.213,5.5,11,2026-09-25T20:35:13.610142Z
2026-03-15T07:55:08.164000+00:00,11245,1280,25.997,29,25.997,5.7,31,2026-09-25T20:35:13.610142Z
2026-03-15T07:58:53.861000+00:00,11245,1280,23.291,31,23.291,2.8,14,2026-09-25T20:35:13.610142Z
2026-03-15T07:59:58.613000+00:00,11245,1280,23.195,32,23.195,2.6,43,2026-09-25T20:35:13.610142Z
2026-03-15T08:05:10.947000+00:00,11245,1280,37.358,35,37.358,16.1,27,2026-09-25T20:35:13.610142Z
2026-03-15T08:16:43.743000+00:00,11245,1280,23.29,42,23.29,2.9,41,2026-09-25T20:35:13.610142Z
2026-03-15T08:23:53.817000+00:00,11245,1280,47.067,46,47.067,26.9,31,2026-09-25T20:35:13.610142Z
2026-05-22T20:30:02.910000+00:00,11282,1285,,1,,,44,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:05.973000+00:00,11282,1285,,1,,,16,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:09.738000+00:00,11282,1285,,1,,,55,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:11.722000+00:00,11282,1285,,1,,,77,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:17.538000+00:00,11282,1285,,1,,,87,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:23.269000+00:00,11282,1285,,1,,,1,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:26.738000+00:00,11282,1285,,1,,,31,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:33.327000+00:00,11282,1285,,1,,,41,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:49.632000+00:00,11282,1285,,1,,,14,2026-09-25T20:41:12.673921Z
2026-05-22T20:30:55.491000+00:00,11282,1285,,1,,,18,2026-09-25T20:41:12.673921Z
2026-05-22T20:31:03.710000+00:00,11282,1285,,1,,,5,2026-09-25T20:41:12.673921Z
2026-05-22T20:31:07.684000+00:00,11282,1285,,1,,,11,2026-09-25T20:41:12.673921Z
2026-05-22T20:31:14.348000+00:00,11282,1285,,1,,,81,2026-09-25T20:41:12.673921Z
2026-05-22T20:31:26.839000+00:00,11282,1285,,1,,,27,2026-09-25T20:41:12.673921Z
2026-05-22T20:31:46.701000+00:00,11282,1285,,1,,,63,2026-09-25T20:41:12.673921Z
2026-05-22T20:31:53.635000+00:00,11282,1285,,1,,,12,2026-09-25T20:41:12.673921Z
2026-05-22T20:32:09.595000+00:00,11282,1285,,1,,,43,2026-09-25T20:41:12.673921Z
2026-05-22T20:32:10.517000+00:00,11282,1285,,1,,,10,2026-09-25T20:41:12.673921Z
2026-05-22T20:32:15.745000+00:00,11282,1285,,1,,,6,2026-09-25T20:41:12.673921Z
2026-05-22T20:32:35.164000+00:00,11282,1285,,1,,,3,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:02.559000+00:00,11282,1285,,8,,,55,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:04.047000+00:00,11282,1285,,8,,,18,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:14.187000+00:00,11282,1285,,9,,,44,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:17.156000+00:00,11282,1285,,8,,,87,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:18.177000+00:00,11282,1285,,8,,,31,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:21.459000+00:00,11282,1285,,7,,,27,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:23.459000+00:00,11282,1285,,7,,,5,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:24.224000+00:00,11282,1285,,8,,,77,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:24.599000+00:00,11282,1285,,7,,,10,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:26.050000+00:00,11282,1285,,8,,,11,2026-09-25T20:41:12.673921Z
2026-05-22T20:59:29.459000+00:00,11282,1285,,7,,,43,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:03.099000+00:00,11282,1285,,7,,,63,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:07.349000+00:00,11282,1285,,7,,,12,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:15.099000+00:00,11282,1285,349.9,9,349.9,,43,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:19.168000+00:00,11282,1285,370.8,10,370.8,,87,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:21.897000+00:00,11282,1285,367.3,10,367.3,,31,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:29.658000+00:00,11282,1285,458.2,8,458.2,,5,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:40.595000+00:00,11282,1285,,8,,,1,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:45.945000+00:00,11282,1285,,8,,,41,2026-09-25T20:41:12.673921Z
2026-05-22T21:08:48.367000+00:00,11282,1285,328.1,11,328.1,,55,2026-09-25T20:41:12.673921Z
2026-05-22T21:09:00.585000+00:00,11282,1285,338.9,12,338.9,,44,2026-09-25T20:41:12.673921Z
2026-05-22T21:09:05.582000+00:00,11282,1285,,8,,,16,2026-09-25T20:41:12.673921Z
2026-05-22T21:09:11.421000+00:00,11282,1285,,7,,,6,2026-09-25T20:41:12.673921Z
2026-05-22T21:09:21.150000+00:00,11282,1285,511.9,8,511.9,,27,2026-09-25T20:41:12.673921Z
2026-05-22T21:09:26.195000+00:00,11282,1285,,7,,,81,2026-09-25T20:41:12.673921Z
2026-05-22T21:11:54.235000+00:00,11282,1285,,7,,,3,2026-09-25T20:41:12.673921Z
2026-05-22T21:25:36.056000+00:00,11282,1285,483.7,18,483.7,,44,2026-09-25T20:41:12.673921Z
2026-05-22T21:25:41.322000+00:00,11282,1285,553.2,12,553.2,,6,2026-09-25T20:41:12.673921Z
2026-05-22T21:25:48.259000+00:00,11282,1285,311.6,19,311.6,,55,2026-09-25T20:41:12.673921Z
2026-05-22T21:26:22.741000+00:00,11282,1285,514.1,14,514.1,,63,2026-09-25T20:41:12.673921Z
2026-05-22T21:26:33.875000+00:00,11282,1285,537.4,14,537.4,,16,2026-09-25T20:41:12.673921Z
2026-05-22T21:27:16.991000+00:00,11282,1285,593.1,11,593.1,,3,2026-09-25T20:41:12.673921Z
2026-05-22T21:27:24.420000+00:00,11282,1285,871.3,11,871.3,,1,2026-09-25T20:41:12.673921Z
2026-05-22T21:27:29.142000+00:00,11282,1285,529.2,15,529.2,,41,2026-09-25T20:41:12.673921Z
2026-05-22T21:27:32.869000+00:00,11282,1285,729.3,11,729.3,,81,2026-09-25T20:41:12.673921Z
2026-05-22T21:28:00.754000+00:00,11282,1285,763.0,12,763.0,,12,2026-09-25T20:41:12.673921Z
2026-06-28T13:18:16+00:00,11315,1288,21.3,12,21.3,,44,2026-09-25T20:46:16.549374Z
2026-06-28T13:19:34.611000+00:00,11315,1288,21.7,13,21.7,,16,2026-09-25T20:46:16.549374Z
2026-06-28T13:19:57.672000+00:00,11315,1288,21.6,13,21.6,,10,2026-09-25T20:46:16.549374Z
2026-06-28T13:21:15.449000+00:00,11315,1288,21.3,14,21.3,,55,2026-09-25T20:46:16.549374Z
2026-06-28T13:24:47.179000+00:00,11315,1288,22.6,17,22.6,,5,2026-09-25T20:46:16.549374Z
2026-06-28T13:25:32.461000+00:00,11315,1288,21.3,18,21.3,,3,2026-09-25T20:46:16.549374Z
2026-06-28T13:25:46.069000+00:00,11315,1288,21.7,18,21.7,,6,2026-09-25T20:46:16.549374Z
2026-06-28T13:25:56.802000+00:00,11315,1288,21.4,18,21.4,,41,2026-09-25T20:46:16.549374Z
2026-06-28T13:26:14.833000+00:00,11315,1288,21.8,18,21.8,,31,2026-09-25T20:46:16.549374Z
2026-06-28T13:26:17.113000+00:00,11315,1288,21.2,18,21.2,,23,2026-09-25T20:46:16.549374Z
2026-06-28T13:26:40.718000+00:00,11315,1288,21.2,19,21.2,,63,2026-09-25T20:46:16.549374Z
2026-06-28T13:26:56.641000+00:00,11315,1288,22.0,19,22.0,,81,2026-09-25T20:46:16.549374Z
2026-06-28T13:27:09.009000+00:00,11315,1288,22.0,19,22.0,,30,2026-09-25T20:46:16.549374Z
2026-06-28T13:28:48.729000+00:00,11315,1288,21.5,20,21.5,,43,2026-09-25T20:46:16.549374Z
2026-06-28T13:29:25.824000+00:00,11315,1288,21.5,21,21.5,,1,2026-09-25T20:46:16.549374Z
2026-06-28T13:29:55.706000+00:00,11315,1288,21.5,21,21.5,,27,2026-09-25T20:46:16.549374Z
2026-06-28T13:32:54.499000+00:00,11315,1288,21.4,24,21.4,,12,2026-09-25T20:46:16.549374Z
2026-06-28T13:33:53.795000+00:00,11315,1288,21.5,24,21.5,,87,2026-09-25T20:46:16.549374Z
2026-06-28T13:34:21.799000+00:00,11315,1288,22.3,24,22.3,,14,2026-09-25T20:46:16.549374Z
2026-06-28T13:34:30.473000+00:00,11315,1288,23.5,24,23.5,,18,2026-09-25T20:46:16.549374Z
2026-06-28T13:34:41.205000+00:00,11315,1288,21.2,25,21.2,,44,2026-09-25T20:46:16.549374Z
2026-06-28T13:45:46.672000+00:00,11315,1288,25.4,33,25.4,,31,2026-09-25T20:46:16.549374Z
2026-06-28T13:49:36.347000+00:00,11315,1288,21.0,37,21.0,,16,2026-09-25T20:46:16.549374Z
2026-06-28T13:50:46.204000+00:00,11315,1288,21.2,37,21.2,,23,2026-09-25T20:46:16.549374Z
2026-06-28T13:51:34.103000+00:00,11315,1288,21.2,38,21.2,,10,2026-09-25T20:46:16.549374Z
2026-06-28T13:53:16.481000+00:00,11315,1288,21.2,40,21.2,,6,2026-09-25T20:46:16.549374Z
2026-06-28T13:55:35.812000+00:00,11315,1288,21.2,42,21.2,,81,2026-09-25T20:46:16.549374Z
2026-06-28T13:55:37.472000+00:00,11315,1288,21.2,42,21.2,,44,2026-09-25T20:46:16.549374Z
2026-06-28T13:56:31.785000+00:00,11315,1288,21.2,43,21.2,,63,2026-09-25T20:46:16.549374Z
2026-06-28T13:58:47.094000+00:00,11315,1288,21.8,44,21.8,,5,2026-09-25T20:46:16.549374Z
2026-06-28T13:59:53.792000+00:00,11315,1288,21.5,45,21.5,,30,2026-09-25T20:46:16.549374Z
2026-06-28T14:00:09.488000+00:00,11315,1288,22.5,45,22.5,,27,2026-09-25T20:46:16.549374Z
2026-06-28T14:00:27.963000+00:00,11315,1288,22.0,45,22.0,,87,2026-09-25T20:46:16.549374Z
2026-06-28T14:01:06.281000+00:00,11315,1288,21.5,46,21.5,,41,2026-09-25T20:46:16.549374Z
2026-06-28T14:01:44.351000+00:00,11315,1288,21.8,47,21.8,,1,2026-09-25T20:46:16.549374Z
2026-06-28T14:01:49.515000+00:00,11315,1288,21.4,46,21.4,,43,2026-09-25T20:46:16.549374Z
2026-06-28T14:03:48.538000+00:00,11315,1288,21.2,49,21.2,,3,2026-09-25T20:46:16.549374Z
2026-06-28T14:06:14.731000+00:00,11315,1288,21.5,51,21.5,,12,2026-09-25T20:46:16.549374Z
2026-06-28T14:06:29.094000+00:00,11315,1288,28.7,49,28.7,,14,2026-09-25T20:46:16.549374Z
2026-06-28T14:07:41.166000+00:00,11315,1288,21.5,51,21.5,,10,2026-09-25T20:46:16.549374Z
2026-06-28T14:16:33.840000+00:00,11315,1288,22.7,59,22.7,,16,2026-09-25T20:46:16.549374Z
2026-07-04T11:08:06.286000+00:00,11321,1289,48.6,2,48.6,,11,2026-09-25T20:47:00.877561Z
2026-07-04T11:27:18.703000+00:00,11321,1289,30.9,14,30.9,,18,2026-09-25T20:47:00.877561Z
2026-07-05T14:06:54.499000+00:00,11326,1289,44.1,1,44.1,,23,2026-09-25T20:47:12.052199Z
2026-07-05T14:08:15.448000+00:00,11326,1289,40.5,2,40.5,,81,2026-09-25T20:47:12.052199Z
2026-07-05T14:28:42.786000+00:00,11326,1289,41.2,14,41.2,,23,2026-09-25T20:47:12.052199Z
2026-07-05T14:31:12.628000+00:00,11326,1289,28.7,17,28.7,,3,2026-09-25T20:47:12.052199Z
2026-07-05T14:31:54.573000+00:00,11326,1289,28.9,17,28.9,,27,2026-09-25T20:47:12.052199Z
2026-07-05T14:34:11.122000+00:00,11326,1289,28.7,18,28.7,,18,2026-09-25T20:47:12.052199Z
2026-07-05T14:34:30.503000+00:00,11326,1289,29.9,19,29.9,,6,2026-09-25T20:47:12.052199Z
2026-07-05T14:36:40.733000+00:00,11326,1289,28.8,20,28.8,,55,2026-09-25T20:47:12.052199Z
2026-07-05T14:37:30.798000+00:00,11326,1289,28.7,20,28.7,,14,2026-09-25T20:47:12.052199Z
2026-07-05T14:38:39.595000+00:00,11326,1289,29.3,21,29.3,,11,2026-09-25T20:47:12.052199Z
2026-07-05T14:38:40.451000+00:00,11326,1289,43.2,21,43.2,,31,2026-09-25T20:47:12.052199Z
2026-07-05T14:39:57.554000+00:00,11326,1289,29.3,22,29.3,,43,2026-09-25T20:47:12.052199Z
2026-07-05T14:40:52.147000+00:00,11326,1289,28.6,23,28.6,,63,2026-09-25T20:47:12.052199Z
2026-07-05T14:40:53.747000+00:00,11326,1289,34.8,23,34.8,,44,2026-09-25T20:47:12.052199Z
2026-07-05T14:41:36.072000+00:00,11326,1289,33.6,23,33.6,,10,2026-09-25T20:47:12.052199Z
2026-07-05T14:43:45.836000+00:00,11326,1289,28.4,25,28.4,,16,2026-09-25T20:47:12.052199Z
2026-07-05T14:43:56.211000+00:00,11326,1289,39.6,23,39.6,,23,2026-09-25T20:47:12.052199Z
2026-07-05T14:46:11.109000+00:00,11326,1289,28.6,26,28.6,,5,2026-09-25T20:47:12.052199Z
2026-07-05T14:47:43.893000+00:00,11326,1289,28.9,27,28.9,,41,2026-09-25T20:47:12.052199Z
2026-07-05T14:48:53.303000+00:00,11326,1289,28.8,28,28.8,,1,2026-09-25T20:47:12.052199Z
2026-07-05T14:49:15.954000+00:00,11326,1289,28.7,28,28.7,,30,2026-09-25T20:47:12.052199Z
2026-07-05T14:51:35.455000+00:00,11326,1289,29.9,29,29.9,,87,2026-09-25T20:47:12.052199Z
