lane,rows,result,reason,required_status,heavy_endpoint
weather,5887,pass,evidence_bearing,required_lightweight,False
race_control,3407,pass,evidence_bearing,required_lightweight,False
intervals,177928,pass,evidence_bearing,required_lightweight,False
position,19891,pass,evidence_bearing,required_lightweight,False
stints,3167,pass,evidence_bearing,required_lightweight,False
pit,346,pass,evidence_bearing,required_lightweight,False
starting_grid,132,pass,evidence_bearing,required_lightweight,False
drivers,907,pass,evidence_bearing,required_lightweight,False
team_radio,362,pass,evidence_bearing,opportunistic,False
